,name,key,datasetKey,publishingOrgKey,publishingCountry,protocol,basisOfRecord,taxonKey,speciesKey,scientificName,taxonRank,dateIdentified,decimalLongitude,decimalLatitude,year,month,day,eventDate,issues,modified,lastInterpreted,references,geodeticDatum,countryCode,country,verbatimEventDate,collectionCode,gbifID,institutionCode,datasetName,catalogNumber,recordedBy,eventTime,identifier,identificationID,locality,coordinateAccuracy,elevation,elevationAccuracy,depth,depthAccuracy,stateProvince,county,identifiedBy,continent,habitat,samplingProtocol,municipality,occurrenceRemarks
22,Zea mays,998907854,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-16T22:00:00.000+0000,-1.41313,48.718,2013,7,17,2013-07-16T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:22.872+0000,NA,WGS84,FR,France,NA,cel,998907854,http://www.tela-botanica.org,NA,1226117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lolif [INSEE:50276],NA,NA,NA,NA,NA,NA
23,Zea mays,998907863,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-16T22:00:00.000+0000,-1.41313,48.718,2013,7,17,2013-07-16T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:22.883+0000,NA,WGS84,FR,France,NA,cel,998907863,http://www.tela-botanica.org,NA,1226121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lolif [INSEE:50276],NA,NA,NA,NA,NA,NA
24,Zea mays,998907859,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-16T22:00:00.000+0000,-1.41313,48.718,2013,7,17,2013-07-16T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:22.880+0000,NA,WGS84,FR,France,NA,cel,998907859,http://www.tela-botanica.org,NA,1226123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lolif [INSEE:50276],NA,NA,NA,NA,NA,NA
26,Zea mays,998907873,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-16T22:00:00.000+0000,-1.41313,48.718,2013,7,17,2013-07-16T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:22.944+0000,NA,WGS84,FR,France,NA,cel,998907873,http://www.tela-botanica.org,NA,1226126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lolif [INSEE:50276],NA,NA,NA,NA,NA,NA
25,Zea mays,998907866,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-16T22:00:00.000+0000,-1.41313,48.718,2013,7,17,2013-07-16T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:22.915+0000,NA,WGS84,FR,France,NA,cel,998907866,http://www.tela-botanica.org,NA,1226128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lolif [INSEE:50276],NA,NA,NA,NA,NA,NA
28,Zea mays,998907899,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-20T22:00:00.000+0000,-1.5287,46.91075,2013,7,21,2013-07-20T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:23.071+0000,NA,WGS84,FR,France,NA,cel,998907899,http://www.tela-botanica.org,NA,1226156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,Zea mays,998907882,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2013-07-27T22:00:00.000+0000,-1.24513,46.65105,2013,7,28,2013-07-27T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:22.992+0000,NA,WGS84,FR,France,NA,cel,998907882,http://www.tela-botanica.org,NA,1226151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Zea mays,998907906,baa86fb2-7346-4507-a34f-44e4c1bd0d57,b2dbd210-90c2-11df-86a3-b8a03c50a862,FR,TAPIR,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,2014-08-02T22:00:00.000+0000,7.49619,48.30824,2014,8,3,2014-08-02T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-08-28T11:34:23.180+0000,NA,WGS84,FR,France,NA,cel,998907906,http://www.tela-botanica.org,NA,1394748,Daniel CAHEN,NA,NA,NA,Hayen,NA,NA,NA,NA,NA,NA,Ebersheim [INSEE:67115],Daniel CAHEN,NA,NA,NA,NA,NA
2774,Zea mays,416013051,81332e30-f762-11e1-a439-00145eb45e9a,bfb257e0-b415-11da-967e-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1853,1,1,1852-12-31T23:00:00.000+0000,none,NA,2014-06-05T07:22:40.042+0000,NA,NA,DE,Germany,NA,Leiner-Herbar Konstanz,416013051,BNMK,NA,21008,L. Leiner,NA,NA,NA,bei Konstanz gebaut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767,Zea mays,899808051,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,7.72111,48.07306,1880,10,1,1880-09-30T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:55.343+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808051,SMNK,NA,KR-M-0026749 / 495401 / 31611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764,Zea mays,899808050,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,7.71917,48.0722,1884,3,1,1884-02-29T23:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T20:04:55.265+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808050,SMNK,NA,KR-M-0026755 / 495406 / 31617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2696,Zea mays,899797613,7b91859e-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,12.87083,48.77945,1917,9,10,1917-09-09T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:29.714+0000,NA,WGS84,DE,Germany,NA,BSMfungicoll,899797613,M,NA,M-0145618 / 230711 / 173796,"Paul, H.",NA,NA,NA,Weide bei Plattling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2694,Zea mays,416013050,81332e30-f762-11e1-a439-00145eb45e9a,bfb257e0-b415-11da-967e-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1918,1,1,1917-12-31T23:00:00.000+0000,none,NA,2014-06-05T07:22:40.193+0000,NA,NA,DE,Germany,NA,Leiner-Herbar Konstanz,416013050,BNMK,NA,21007,O. Leiner,NA,NA,NA,Konstanz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2679,Zea mays,1410455,85771146-f762-11e1-a439-00145eb45e9a,57254bd0-8256-11d8-b7ed-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,1928,1,1,1927-12-31T23:00:00.000+0000,none,NA,2014-09-11T22:00:42.861+0000,NA,NA,DE,Germany,NA,"Staatliches Museum fÃ_r Naturkunde Stuttgart, Herbarium",1410455,STU,NA,Main-1-24719,NA,NA,NA,NA,"Weilheim/Teck, Wald beim Ort",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2671,Zea mays,899808047,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,8.00556,50.25945,1931,10,4,1931-10-03T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:55.028+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808047,SMNK,NA,KR-M-0015324 / 492933 / 26150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2567,Zea mays,899808038,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,8.40528,49.01028,1950,9,1,1950-08-31T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-08-16T03:00:58.440+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808038,SMNK,NA,KR-M-0007939 / 483640 / 14368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2534,Zea mays,899808048,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,8.40528,49.01028,1957,9,1,1957-08-31T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:55.046+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808048,SMNK,NA,KR-M-0020713 / 481459 / 7634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2532,Zea mays,325761832,962f59bc-f762-11e1-a439-00145eb45e9a,75642970-f855-11dd-8235-b8a03c50a862,LU,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,6.37,49.47,1957,9,12,1957-09-11T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,COUNTRY_DERIVED_FROM_COORDINATES",NA,2014-06-05T05:43:45.005+0000,NA,WGS84,DE,Germany,NA,Recorder database,325761832,MNHNL,NA,DSS0043900000U2Eo,LÃ©opold Reichling,NA,NA,NA,Schengen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2526,Zea mays,899808053,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,7.07056,52.43972,1958,10,24,1958-10-23T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:55.671+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808053,SMNK,NA,KR-M-0027244 / 494366 / 30319,NA,NA,NA,NA,bei Nordhorn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2154,Zea mays,441954831,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,14.73194,51.01528,1976,8,1,1976-07-31T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:12.115+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954831,GLM,NA,GLM-F009669 / 56874 / 39844,"Zschieschang, G.",NA,NA,NA,"Herrnhut, GehÃ¶lz an den Bleichteichen, alte AufschÃ_ttung von Zea mays-Stroh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,Zea mays,473386999,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.63667,52.12305,1980,8,31,1980-08-30T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T08:33:12.442+0000,NA,WGS84,DE,Germany,NA,GLMcoll,473386999,GLM,NA,GLM-F087155 / 567781 / 244677,"Jage, H.",NA,NA,NA,"Wartenburg W, Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,Zea mays,473387003,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.63667,52.12305,1980,8,31,1980-08-30T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T08:33:12.113+0000,NA,WGS84,DE,Germany,NA,GLMcoll,473387003,GLM,NA,GLM-F087156 / 567783 / 244678,"Jage, H.",NA,NA,NA,"Bleddin NNW, am Weg nach Wartenburg, Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,Zea mays,441954856,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,14.73333,51.01667,1986,5,24,1986-05-23T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:12.032+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954856,GLM,NA,GLM-F028564 / 89540 / 57741,"Zschieschang, G.",NA,NA,NA,"Herrnhut, Hutberg, W-Hang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,Zea mays,441954841,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,14.23194,51.46528,1987,8,16,1987-08-15T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:10.919+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954841,GLM,NA,GLM-F019402 / 73471 / 49189,"Zschieschang, G.",NA,NA,NA,"Bergen b. Hoyerswerda, Ortsgebiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,Zea mays,899808060,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,12.4917,49.1017,1990,8,31,1990-08-30T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T20:04:55.785+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808060,SMNK,NA,KR-M-0033297 / 502240 / 45964,NA,NA,NA,NA,Mietnach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1334,Zea mays,899808037,61a9ca38-b62f-11e2-afcb-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,8.76417,49.46389,1990,10,5,1990-10-04T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:56.123+0000,NA,WGS84,DE,Germany,NA,SMNKfungicoll,899808037,SMNK,NA,KR-M-0016257 / 492496 / 27416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,Zea mays,899797616,7b91859e-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,9.025,48.53333,1991,7,15,1991-07-14T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T20:04:29.948+0000,NA,WGS84,DE,Germany,NA,BSMfungicoll,899797616,M,NA,M-0216379 / 594991 / 265692,"Langer, E.",NA,NA,NA,"GERMANIA: Baden-WÃ_rttemberg, pr. urbem TÃ_bingen, ad pag. Hagelloch. 48Â°32' N, 9Â°01'30'' E. Alt. c. 435 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,Zea mays,441954853,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,14.89861,51.21528,1992,8,28,1992-08-27T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:11.305+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954853,GLM,NA,GLM-F028379 / 89213 / 57562,"Dunger, I.",NA,NA,NA,"Ober Rengersdorf E, zw. BergschÃ_ferei und B 115, im Zea mays-Feld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,Zea mays,694846469,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.63667,52.12305,1996,8,22,1996-08-21T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T12:47:22.080+0000,NA,WGS84,DE,Germany,NA,GLMcoll,694846469,GLM,NA,GLM-F087328 / 579994 / 252053,"Jage, H.",NA,NA,NA,"Meuro N, SchloÃŸberg NNE. Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,Zea mays,441954872,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,14.75684,51.2649,1997,9,14,1997-09-13T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:11.324+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954872,GLM,NA,GLM-F038499 / 105763 / 67007,"Boyle, H.",NA,NA,NA,"Diehsa N, Talsperre Quitzdorf, Zea mays-Feld zw. Wacheberg und SÃ_uberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,Zea mays,441954892,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,12.88648,51.65113,1998,9,9,1998-09-08T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:10.754+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954892,GLM,NA,GLM-F049618 / 122556 / 77864,"Jage, H.",NA,NA,NA,"Dommitzsch NNE, n ehem. DÃ¶ringsche Ziegelei, Acker (landseits vom Damm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,Zea mays,441954891,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.63667,52.12305,2000,8,13,2000-08-12T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:12.241+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954891,GLM,NA,GLM-F047050 / 117477 / 75322,"Richter, U.",NA,NA,NA,"ZschÃ¶chergen ca. 1,5 km SW, Acker am ""Kanal""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,Zea mays,441954916,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,12,2000-09-11T22:00:00.000+0000,none,NA,2014-06-05T07:35:11.192+0000,NA,NA,DE,Germany,NA,GLMcoll,441954916,GLM,NA,GLM-F056311 / 488602 / 197844,"Jage, H.",NA,NA,NA,"WÃ¶rblitz NW, se Lieben-MÃ_hle, an der F 182, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,Zea mays,441954915,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,13,2000-09-12T22:00:00.000+0000,none,NA,2014-06-05T07:35:10.909+0000,NA,NA,DE,Germany,NA,GLMcoll,441954915,GLM,NA,GLM-F056309 / 488600 / 197581,"Jage, H.",NA,NA,NA,"Meuro, Ausgang nach Sackwitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,Zea mays,441954913,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,14,2000-09-13T22:00:00.000+0000,none,NA,2014-06-05T07:35:11.212+0000,NA,NA,DE,Germany,NA,GLMcoll,441954913,GLM,NA,GLM-F056306 / 488597 / 197810,"Jage, H.",NA,NA,NA,"Bergwitz E, StraÃŸe nach Kemberg, e an F 100, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,Zea mays,441954914,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,14,2000-09-13T22:00:00.000+0000,none,NA,2014-06-05T07:35:10.794+0000,NA,NA,DE,Germany,NA,GLMcoll,441954914,GLM,NA,GLM-F056307 / 488598 / 198189,"Jage, H.",NA,NA,NA,"Pretzsch W, Weg nach Ogkeln am Abzweig Merschwitz, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,Zea mays,441954933,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.63667,52.12305,2000,9,14,2000-09-13T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:12.041+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954933,GLM,NA,GLM-F059213 / 135482 / 84772,"Jage, H.",NA,NA,NA,"Klitzschena SW, StraÃŸe Bergwitz - Selbitz nahe Milchviehanlage, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,Zea mays,441954901,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.63667,52.12305,2000,9,15,2000-09-14T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T07:35:10.878+0000,NA,WGS84,DE,Germany,NA,GLMcoll,441954901,GLM,NA,GLM-F054922 / 130907 / 82489,"Jage, H.",NA,NA,NA,"Seegrehna S, StraÃŸe nach Klitzschena, Zea-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,Zea mays,441954924,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,17,2000-09-16T22:00:00.000+0000,none,NA,2014-06-05T07:35:11.447+0000,NA,NA,DE,Germany,NA,GLMcoll,441954924,GLM,NA,GLM-F056643 / 488890 / 198993,"Jage, H.",NA,NA,NA,"BoÃŸdorf W, StraÃŸe nach Kerzendorf, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,Zea mays,441954925,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,17,2000-09-16T22:00:00.000+0000,none,NA,2014-06-05T07:35:11.304+0000,NA,NA,DE,Germany,NA,GLMcoll,441954925,GLM,NA,GLM-F056645 / 488892 / 198734,"Jage, H.",NA,NA,NA,"Berkau NE, Hirseberg, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,Zea mays,441954920,7a2660bc-f762-11e1-a439-00145eb45e9a,0674aea0-a7e1-11d8-9534-b8a03c50a862,DE,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,NA,NA,2000,9,18,2000-09-17T22:00:00.000+0000,none,NA,2014-06-05T07:35:10.460+0000,NA,NA,DE,Germany,NA,GLMcoll,441954920,GLM,NA,GLM-F056634 / 488881 / 198712,"Jage, H.",NA,NA,NA,"Bergwitz, StraÃŸe nach Klitzschena, Zea mays-Acker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
