"","GBS.name..Sample.Flowcell.Lane.Well.","Additional.file.1.xlsx..Romay.et.al..2013.","Inbred.name","Source","Accession","Seed.lot","Notes","Seq","Inbred.Line","Breeding.program","Pop.structure","Year.Rel","P1A","P2A","eraA","GroupA","TypeA","SourceA","X","X.1","X.2","X.3","Ped_line"
"3801","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI186227","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2494,"INBRED309","Other","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"3802","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI186228","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2495,"INBRED317","Other","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"3803","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI186229","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2496,"INBRED321","Other","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"3804","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI186230","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2497,"INBRED334","Other","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"3805","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI186231","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2501,"INBRED358","Other","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"3806","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198888","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",635,"4F-35BK","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"US153(Iowa)"
"3807","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198889","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",623,"4F-182BS11","Argentina","Flint",0,"0","0",0,0,"0","Accession was collected. Argentina. Accession was donated. 27-Dec-1951","",NA,NA,NA,"EarlyYellowDent"
"3808","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198890","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",624,"4F-203AM6","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"MinnesotaNo13"
"3809","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198892","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",625,"4F-234BX4","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"Funk90Day"
"3810","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198893","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",626,"4F-240BX16","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"FunkYellowDent"
"3811","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198894","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",627,"4F-259HQ","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"Complexcross"
"3812","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198895","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",628,"4F-285TX15","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"NorthwesternDent "
"3813","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198896","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",629,"4F-300AD3","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"64"
"3814","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198897","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",630,"4F-306108","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"SilverKing"
"3815","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198901","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",631,"4F-342CM4","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"4_29"
"3816","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198902","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",632,"4F-345CN12","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"A188_1"
"3817","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198903","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",633,"4F-350CN2","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3818","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198904","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",634,"4F-353CN33","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"GoldenKing(McArthur)"
"3819","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198905","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",636,"4F-374GE3","Argentina","Flint",0,"0","0",0,0,"0","0","",NA,NA,NA,"A48"
"3820","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI198906","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",637,"4F-403JV15","Argentina","Flint",0,"0","0",0,0,"0","Cateto_race","",NA,NA,NA,"ReidYellowDent"
"3821","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200179","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3257,"NY3NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3822","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200180","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3260,"NY51NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3823","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200181","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3266,"NY65NevehYaar","Israel","unclassified",0,"0","0",0,0,"INBRED","Inbred from Israel","",NA,NA,NA,""
"3824","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200182","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3252,"NY159NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3825","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200184","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3253,"NY166NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3826","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200185","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3254,"NY188NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3827","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200187","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3255,"NY318NeveyYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3828","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200188","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3256,"NY364NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3829","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200189","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3258,"NY428NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3830","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200191","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3259,"NY476NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3831","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200192","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3263,"NY592NevehYaar","Israel","unclassified",0,"0","0",0,0,"INBRED","Inbred from Israel","",NA,NA,NA,""
"3832","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200193","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3265,"NY643NevehYaar","Israel","unclassified",0,"0","0",0,0,"INBRED","Inbred from Israel","",NA,NA,NA,""
"3833","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200194","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3267,"NY971NevehYaar","Israel","unclassified",0,"0","0",0,0,"INBRED","Inbred from Israel","",NA,NA,NA,""
"3834","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200195","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3268,"NY992NevehYaar","Israel","unclassified",0,"0","0",0,0,"INBRED","Inbred from Israel","",NA,NA,NA,""
"3835","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI200196","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3249,"NY1000NevehYaar","Israel","unclassified",0,"0","0",0,0,"0","Inbred from Israel","",NA,NA,NA,""
"3836","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI219877","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",134,"Falconer","","landraces",0,"0","0",3,9,"Open Pollinated Variety","From Oscar H. Will Seed Company, Bismarck, North Dakota.","",NA,NA,NA,"A21"
"3837","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221733","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",692,"A13-2INBREDPOTCHEFSTROOMPEARL","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3838","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221734","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",693,"A14INBREDPOTCHEFSTROOMPEARL","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3839","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221735","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",697,"A15-1INBREDPOTCHEFSTROOMPEARL","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3840","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221736","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",702,"A16-3-2INBREDPOTCHEFSTROOMPEARL","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3841","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221737","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",707,"A17-1-1INBREDPOTCHEFSTROOMPEARL","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3842","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221738","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",720,"A20-4INBREDHICKORYKING","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3843","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221739","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",722,"A21-4-1INBREDHICKORYKING","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3844","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221741","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",730,"A22-3-1INBREDHICKORYKING","South Africa","non-stiff stalk",0,"0","0",0,0,"0","0","",NA,NA,NA,"NK387"
"3845","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221743","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2971,"N72-3-1-1INBRED","South Africa","unclassified",NA,"0","0",0,0,"INBRED","","",NA,NA,NA,""
"3846","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221747","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1797,"E205-1-1-1INBREDS5SYN.ANVELD","South Africa","unclassified",0,"Anveld","0",0,0,"0","S5 Syn. Anveld","",NA,NA,NA,""
"3847","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221749","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1796,"E199-1-1INBREDS5SYN.ANVELD40","South Africa","unclassified",0,"Anveld","0",0,0,"0","S5 Syn. Anveld 40","",NA,NA,NA,""
"3848","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221750","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1800,"E292-1-1-1INBS5SYNANVELDXMINN.706","South Africa","unclassified",0,"Anveld","Minn706",0,0,"0","0","",NA,NA,NA,""
"3849","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221773","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",794,"A415-1-3INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3850","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221775","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",802,"A436-1INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3851","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221785","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",814,"A468-1INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3852","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221788","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1801,"E680-2-1-3S5INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3853","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221789","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1803,"E683-1-2-1S5INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3854","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221790","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1804,"E684-1-1-1S5INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3855","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221794","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1805,"E697-1-1-1S5INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3856","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221797","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1916,"F755-2-2-1S4INBREDTEKO","South Africa","unclassified",0,"TEKOYELLOW","0",0,0,"0","0","",NA,NA,NA,""
"3857","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221804","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",735,"A242-2S10INBREDPERUVIAN","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3858","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221805","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",736,"A243-1-2S10INBREDPERUVIAN","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3859","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221806","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",738,"A256-1S10INBREDPERUVIAN","South Africa","unclassified",0,"0","",0,0,"0","0","",NA,NA,NA,""
"3860","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221811","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",769,"A302-1-2S10INBREDSERVENTINA","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3861","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221813","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",780,"A325-1S10INBREDHOTNOT","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3862","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221817","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",793,"A413-3A-1-1S10INBREDROBYN","South Africa","unclassified",0,"","",0,0,"0","0","",NA,NA,NA,""
"3863","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221820","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1305,"C410-1F11INBREDHOTNOTCROSSES","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3864","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221821","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1802,"E680-3-1-1S6INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3865","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI221822","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1806,"E783-1-2-1S6STS.4222INBRED","South Africa","unclassified",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3866","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233312","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",502,"42","South Dakota","Ysweet corn",0,"Selection from P-39","0",0,0,"0","0","",NA,NA,NA,""
"3867","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233313","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",506,"176","South Dakota","Ysweet corn",0,"GoldenSunshine","GoldenSunshine",0,0,"0","0","",NA,NA,NA,""
"3868","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233314","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",508,"226","South Dakota","Ysweet corn",0,"GoldenMarket","GoldenMarket",0,0,"0","0","",NA,NA,NA,""
"3869","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233315","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",510,"277","Other","Ysweet corn",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3870","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233316","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",511,"469","Other","Ysweet corn",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3871","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233317","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",512,"592","Other","Ysweet corn",0,"0","0",0,0,"0","0","",NA,NA,NA,""
"3872","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI233318","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",518,"789","Other","Ysweet corn",0,"0","0",0,0,"0","0","",NA,NA,NA,""
